,z,t,theta_train
1309,-11.0,0.648,0.3166948097525465
1310,-11.0,0.66,0.31935938434119565
1311,-11.0,0.672,0.31769938079492915
1312,-11.0,0.684,0.32213305728845576
1313,-11.0,0.6960000000000001,0.32187994559221944
1314,-11.0,0.708,0.32497407637960507
1315,-11.0,0.72,0.3224385109796464
1316,-11.0,0.732,0.32420925912433113
1317,-11.0,0.7440000000000001,0.32304701497550825
1318,-11.0,0.7559999999999999,0.31826768237164826
1319,-11.0,0.768,0.3218320458851473
1320,-11.0,0.78,0.32626371125216375
1321,-11.0,0.792,0.31285417287378214
1322,-11.0,0.804,0.31675186888784423
1323,-11.0,0.8160000000000001,0.31734930099310293
1324,-11.0,0.8280000000000001,0.31321518534370096
1325,-11.0,0.84,0.30571464794856035
1326,-11.0,0.852,0.31602194659495264
1327,-11.0,0.8640000000000001,0.3119002487423831
1328,-11.0,0.8759999999999999,0.3224554527024936
1329,-11.0,0.888,0.3235712651472827
1330,-11.0,0.9,0.3219473057927197
1331,-11.0,0.912,0.31062797831215394
1332,-11.0,0.924,0.31198932727306533
1333,-11.0,0.9359999999999999,0.30310814159131205
1334,-11.0,0.948,0.31716129794302694
1335,-11.0,0.96,0.3124449329828306
1336,-11.0,0.972,0.31011417149424686
1337,-11.0,0.9840000000000001,0.3094489454714013
1338,-11.0,0.996,0.30982507141365545
1339,-11.0,1.008,0.30618408565083377
1340,-11.0,1.02,0.3182164602584207
1341,-11.0,1.032,0.30755425934162584
1342,-11.0,1.044,0.3169973094282457
1343,-11.0,1.056,0.31329482770274175
1344,-11.0,1.068,0.31106676862778887
1345,-11.0,1.08,0.3158374045273645
1346,-11.0,1.092,0.3138992693247406
1347,-11.0,1.104,0.303219915567399
1348,-11.0,1.1159999999999999,0.30690690026042666
1349,-11.0,1.128,0.3111559177409797
1350,-11.0,1.14,0.3154114378756525
1351,-11.0,1.152,0.3144202255975703
1352,-11.0,1.1640000000000001,0.3284359459053338
1353,-11.0,1.176,0.3357613252142639
1354,-11.0,1.188,0.3362169021238023
1355,-11.0,1.2,0.338932135341878
1356,-11.0,1.212,0.33901892508996084
1357,-11.0,1.224,0.34914085886261687
1358,-11.0,1.236,0.3615359795269437
1359,-11.0,1.248,0.36777612473119836
1360,-11.0,1.26,0.37606373348614464
1361,-11.0,1.272,0.3617296704082962
1362,-11.0,1.284,0.3721319418824778
1363,-11.0,1.296,0.37567231973002524
1364,-11.0,1.308,0.3919627170859924
1365,-11.0,1.32,0.38897136571800284
1366,-11.0,1.3319999999999999,0.3826408527470343
1367,-11.0,1.344,0.40645908493805405
1368,-11.0,1.3559999999999999,0.39966089171551555
1369,-11.0,1.368,0.3918653533564791
1370,-11.0,1.38,0.40844562469473944
1371,-11.0,1.392,0.40650909286131914
1372,-11.0,1.404,0.4076957683729827
1373,-11.0,1.416,0.41022226183908367
1374,-11.0,1.4280000000000002,0.40647237951717013
1375,-11.0,1.44,0.4186135202964608
1376,-11.0,1.452,0.4148044245170298
1377,-11.0,1.464,0.41927323391167753
1378,-11.0,1.476,0.4178087426528798
1379,-11.0,1.4880000000000002,0.41832654275532294
1380,-11.0,1.5,0.41970761406749807
1381,-11.0,1.5119999999999998,0.4185482847528188
1382,-11.0,1.524,0.41462432200297356
1383,-11.0,1.536,0.41222919309597283
1384,-11.0,1.548,0.41693482409841987
1385,-11.0,1.56,0.41636952816517775
1386,-11.0,1.5719999999999998,0.41201461054358224
1387,-11.0,1.584,0.41184625964048943
1388,-11.0,1.5959999999999999,0.40707950966394785
