,z,t,theta_train
1613,-13.0,1.284,0.17806057568292727
1614,-13.0,1.296,0.1815646462297663
1615,-13.0,1.308,0.18160016471530122
1616,-13.0,1.32,0.18081361346673383
1617,-13.0,1.3319999999999999,0.18563103237535938
1618,-13.0,1.344,0.1799941009496236
1619,-13.0,1.3559999999999999,0.1824360432547949
1620,-13.0,1.368,0.1842080856467819
1621,-13.0,1.38,0.1850229711051842
1622,-13.0,1.392,0.18229085872614267
1623,-13.0,1.404,0.17747550473960527
1624,-13.0,1.416,0.1716464162289509
1625,-13.0,1.4280000000000002,0.17708754141144045
1626,-13.0,1.44,0.18119888258836336
1627,-13.0,1.452,0.17988070292188035
1628,-13.0,1.464,0.17828947813345503
1629,-13.0,1.476,0.17896248826817954
1630,-13.0,1.4880000000000002,0.18206941705745985
1631,-13.0,1.5,0.1697131213286579
1632,-13.0,1.5119999999999998,0.17763748710943708
1633,-13.0,1.524,0.1789895342967024
1634,-13.0,1.536,0.17923681158067156
1635,-13.0,1.548,0.17792729440948116
1636,-13.0,1.56,0.17387549848904058
1637,-13.0,1.5719999999999998,0.1739765844032558
1638,-13.0,1.584,0.17768915457166287
1639,-13.0,1.5959999999999999,0.17447124400400432
1640,-13.0,1.608,0.17191445769326474
1641,-13.0,1.62,0.1797076399001791
1642,-13.0,1.632,0.1831467490003309
1643,-13.0,1.644,0.17736193886554238
1644,-13.0,1.656,0.17927333663680006
1645,-13.0,1.6680000000000001,0.17955304425488422
1646,-13.0,1.68,0.1823365840839056
1647,-13.0,1.692,0.1731381467220332
1648,-13.0,1.704,0.17198292198213613
1649,-13.0,1.716,0.1744557671225585
1650,-13.0,1.7280000000000002,0.1771000685144462
1651,-13.0,1.74,0.17611045765177755
1652,-13.0,1.7519999999999998,0.16729172930432865
1653,-13.0,1.764,0.17272757215062054
1654,-13.0,1.776,0.17455851823438953
1655,-13.0,1.788,0.1748857441903851
1656,-13.0,1.8,0.17455977004990536
1657,-13.0,1.8119999999999998,0.1720529795734484
