,z,t,theta_train
1327,-11.0,0.8640000000000001,0.2611002487423831
1328,-11.0,0.8759999999999999,0.27185545270249356
1329,-11.0,0.888,0.27297126514728265
1330,-11.0,0.9,0.27134730579271965
1331,-11.0,0.912,0.2599279783121539
1332,-11.0,0.924,0.26138932727306535
1333,-11.0,0.9359999999999999,0.2525081415913121
1334,-11.0,0.948,0.26656129794302696
1335,-11.0,0.96,0.26184493298283057
1336,-11.0,0.972,0.25941417149424684
1337,-11.0,0.9840000000000001,0.25874894547140126
1338,-11.0,0.996,0.2591250714136555
1339,-11.0,1.008,0.2554840856508338
1340,-11.0,1.02,0.2675164602584207
1341,-11.0,1.032,0.2568542593416258
1342,-11.0,1.044,0.26639730942824574
1343,-11.0,1.056,0.2625948277027418
1344,-11.0,1.068,0.26036676862778885
1345,-11.0,1.08,0.26503740452736446
1346,-11.0,1.092,0.2630992693247406
1347,-11.0,1.104,0.252319915567399
1348,-11.0,1.1159999999999999,0.2559069002604267
1349,-11.0,1.128,0.26005591774097975
1350,-11.0,1.14,0.26381143787565253
1351,-11.0,1.152,0.2627202255975703
1352,-11.0,1.1640000000000001,0.2766359459053338
1353,-11.0,1.176,0.2837613252142639
1354,-11.0,1.188,0.2837169021238023
1355,-11.0,1.2,0.28593213534187795
1356,-11.0,1.212,0.2863189250899608
1357,-11.0,1.224,0.2960408588626169
1358,-11.0,1.236,0.30773597952694376
1359,-11.0,1.248,0.31397612473119835
1360,-11.0,1.26,0.32256373348614464
1361,-11.0,1.272,0.3078296704082962
1362,-11.0,1.284,0.3180319418824778
1363,-11.0,1.296,0.3213723197300253
1364,-11.0,1.308,0.3378627170859924
1365,-11.0,1.32,0.33487136571800286
1366,-11.0,1.3319999999999999,0.32864085274703425
1367,-11.0,1.344,0.35245908493805406
1368,-11.0,1.3559999999999999,0.34566089171551556
1369,-11.0,1.368,0.3377653533564791
1370,-11.0,1.38,0.35454562469473944
1371,-11.0,1.392,0.35290909286131916
1372,-11.0,1.404,0.3541957683729827
1373,-11.0,1.416,0.35682226183908367
1374,-11.0,1.4280000000000002,0.3531723795171702
1375,-11.0,1.44,0.3653135202964608
1376,-11.0,1.452,0.36160442451702984
1377,-11.0,1.464,0.36627323391167754
1378,-11.0,1.476,0.3649087426528798
1379,-11.0,1.4880000000000002,0.36572654275532296
1380,-11.0,1.5,0.3672076140674981
1381,-11.0,1.5119999999999998,0.3669482847528188
1382,-11.0,1.524,0.36392432200297353
1383,-11.0,1.536,0.3620291930959728
1384,-11.0,1.548,0.3669348240984199
1385,-11.0,1.56,0.36636952816517776
1386,-11.0,1.5719999999999998,0.36201461054358225
1387,-11.0,1.584,0.36184625964048944
1388,-11.0,1.5959999999999999,0.3568795096639478
1389,-11.0,1.608,0.3499374579430418
1390,-11.0,1.62,0.35606729371525264
1391,-11.0,1.632,0.35384344045403243
1392,-11.0,1.644,0.35086298393104987
1393,-11.0,1.656,0.34806782578896
1394,-11.0,1.6680000000000001,0.3507521396445331
1395,-11.0,1.68,0.34650053335472947
1396,-11.0,1.692,0.34995122195760364
1397,-11.0,1.704,0.34215524079397125
1398,-11.0,1.716,0.33231018965206316
1399,-11.0,1.7280000000000002,0.33535482211176204
1400,-11.0,1.74,0.33051063200895875
1401,-11.0,1.7519999999999998,0.3349907516358854
1402,-11.0,1.764,0.3283332453842161
1403,-11.0,1.776,0.3308050298474873
1404,-11.0,1.788,0.3249492097523537
1405,-11.0,1.8,0.3305470908300442
1406,-11.0,1.8119999999999998,0.335922400817507
1407,-11.0,1.824,0.3311076737364303
1408,-11.0,1.8359999999999999,0.3296368443057609
1409,-11.0,1.848,0.325355335012996
1410,-11.0,1.86,0.3226148489876636
1411,-11.0,1.8719999999999999,0.32460368496934955
1412,-11.0,1.884,0.32769241529703613
1413,-11.0,1.896,0.32354499759373667
1414,-11.0,1.908,0.32950152120661
1415,-11.0,1.92,0.32594106538343515
1416,-11.0,1.932,0.3157778080220015
1417,-11.0,1.944,0.3238797139826062
1418,-11.0,1.956,0.3219341784616847
1419,-11.0,1.9680000000000002,0.32427800244705435
1420,-11.0,1.98,0.32109499587062995
1421,-11.0,1.992,0.3176591670542139
1422,-11.0,2.004,0.3193265937676393
1423,-11.0,2.016,0.31929914431124656
1424,-11.0,2.028,0.32106153341977156
1425,-11.0,2.04,0.3158101530367366
1426,-11.0,2.052,0.31218139539347795
1427,-11.0,2.064,0.31521624059915715
1428,-11.0,2.076,0.3124822804211082
1429,-11.0,2.088,0.3176471743320999
1430,-11.0,2.1,0.32287281990240185
1431,-11.0,2.112,0.3332142497185836
